"STATION","NAME","DATE","TMAX","TMIN"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-06","15.6","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-07","21.1","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-08","20.6","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-09","16.7","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-10","10.0","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-11","22.2","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-12","18.3","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-13","6.7","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-14","11.7","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-15","14.4","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-16","19.4","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-17","22.8","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-18","25.0","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-19","23.3","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-20","20.0","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-21","21.7","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-22","22.8","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-23","23.9","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-24","23.3","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-25","26.1","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-26","25.0","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-27","17.2","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-28","15.0","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-29","10.0","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-04-30","12.2","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-01","19.4","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-02","20.6","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-03","20.0","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-04","17.8","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-05","23.9","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-06","23.3","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-07","22.2","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-08","16.1","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-09","18.9","6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-10","20.0","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-11","17.8","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-12","13.3","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-13","20.0","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-14","17.8","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-15","16.1","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-16","20.6","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-17","21.1","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-18","19.4","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-19","16.1","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-20","18.3","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-21","15.6","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-22","15.0","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-23","18.3","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-24","21.1","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-25","23.9","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-26","30.6","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-27","27.8","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-28","18.9","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-29","24.4","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-30","27.2","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-05-31","25.6","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-01","22.8","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-02","27.8","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-03","26.1","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-04","19.4","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-05","30.0","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-06","32.8","21.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-07","31.1","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-08","32.2","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-09","30.6","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-10","27.2","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-11","30.0","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-12","28.9","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-13","27.8","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-14","27.2","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-15","27.8","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-16","26.1","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-17","20.6","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-18","18.3","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-19","22.8","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-20","27.2","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-21","27.2","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-22","25.6","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-23","23.9","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-24","26.7","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-25","25.0","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-26","31.1","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-27","29.4","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-28","28.3","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-29","27.2","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-06-30","23.3","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-01","26.7","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-02","27.2","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-03","24.4","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-04","23.9","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-05","25.6","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-06","27.8","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-07","30.0","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-08","27.2","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-09","26.1","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-10","27.8","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-11","28.9","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-12","28.3","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-13","27.2","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-14","26.7","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-15","28.9","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-16","31.7","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-17","32.2","18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-18","31.7","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-19","28.9","21.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-20","29.4","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-21","28.3","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-22","26.7","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-23","26.7","15.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-24","27.2","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-25","28.3","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-26","29.4","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-27","28.9","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-28","30.6","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-29","31.7","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-30","31.7","22.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-07-31","30.6","19.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-01","31.1","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-02","30.0","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-03","29.4","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-04","29.4","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-05","30.6","21.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-06","29.4","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-07","26.7","16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-08","25.6","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-09","25.6","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-10","20.6","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-11","25.0","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-12","27.2","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-13","26.1","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-14","26.7","14.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-15","26.1","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-16","27.8","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-17","30.0","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-18","31.7","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-19","29.4","17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-20","26.7","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-21","30.0","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-22","31.1","21.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-23","33.3","20.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-24","32.2","20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-25","25.0","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-26","25.6","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-27","28.3","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-28","25.6","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-29","28.9","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-30","30.6","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-08-31","30.6","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-01","30.6","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-02","33.3","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-03","33.9","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-04","25.0","15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-05","23.9","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-06","24.4","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-07","22.8","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-08","24.4","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-09","20.0","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-10","21.7","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-11","24.4","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-12","23.9","17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-13","22.8","18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-14","25.0","16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-15","17.2","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-16","20.0","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-17","26.7","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-18","24.4","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-19","24.4","8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-20","27.2","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-21","26.1","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-22","23.9","10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-23","25.0","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-24","27.2","11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-25","26.7","12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-26","25.0","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-27","23.3","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-28","23.3","11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-29","20.6","13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-09-30","17.8","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-01","12.8","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-02","13.9","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-03","13.3","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-04","14.4","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-05","16.7","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-06","14.4","9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-07","16.7","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-08","18.3","12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-09","21.1","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-10","21.7","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-11","23.9","7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-12","27.2","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-13","25.6","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-14","23.9","13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-15","17.2","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-16","15.6","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-17","13.9","2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-18","13.9","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-19","13.9","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-20","18.9","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-21","11.1","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-22","10.6","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-23","12.8","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-24","11.1","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-25","10.0","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-26","15.0","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-27","10.6","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-28","5.0","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-29","6.7","1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-30","12.2","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-10-31","21.7","4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-01","18.3","3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-02","11.1","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-03","20.6","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-04","21.7","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-05","21.7","5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-06","21.1","5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-07","15.6","10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-08","11.7","2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-09","4.4","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-10","1.1","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-11","1.7","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-12","9.4","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-13","12.2","6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-14","11.1","8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-15","10.0","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-16","2.8","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-17","2.2","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-18","0.0","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-19","-0.6","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-20","1.1","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-21","-1.7","-8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-22","-0.6","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-23","2.8","-10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-24","1.7","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-25","1.1","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-26","2.8","0.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-27","4.4","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-28","5.6","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-29","6.1","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-11-30","2.8","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-01","1.1","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-02","-1.1","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-03","3.9","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-04","2.2","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-05","-4.4","-8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-06","-2.2","-10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-07","-2.2","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-08","-1.1","-7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-09","3.3","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-10","2.8","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-11","-0.6","-11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-12","-2.8","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-13","-0.6","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-14","4.4","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-15","10.0","-8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-16","-6.7","-10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-17","-2.8","-7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-18","-2.2","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-19","-2.8","-8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-20","-3.9","-7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-21","-5.0","-17.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-22","-7.8","-18.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-23","-5.0","-16.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-24","5.6","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-25","2.2","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-26","0.6","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-27","13.9","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-28","15.6","-1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-29","7.8","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-30","3.3","-2.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2008-12-31","-1.7","-8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-01","-4.4","-13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-02","1.1","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-03","-1.1","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-04","1.7","-4.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-05","1.7","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-06","-2.2","-11.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-07","-1.7","-3.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-08","0.0","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-09","-2.8","-8.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-10","-4.4","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-11","-3.9","-10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-12","-5.0","-11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-13","0.0","-10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-14","-10.0","-18.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-15","-11.1","-20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-16","-12.8","-23.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-17","-10.0","-22.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-18","-5.6","-10.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-19","-6.7","-12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-20","-6.7","-15.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-21","-2.8","-17.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-22","-1.1","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-23","3.9","-8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-24","-2.2","-12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-25","-7.2","-16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-26","-5.6","-16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-27","-5.6","-12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-28","-5.0","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-29","-3.3","-12.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-30","-3.3","-8.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-01-31","-5.6","-13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-01","7.2","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-02","3.3","-5.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-03","-2.2","-12.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-04","-7.8","-16.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-05","-7.2","-20.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-06","0.0","-13.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-07","10.6","-5.0"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-08","8.9","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-09","3.3","-6.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-10","13.3","0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-11","11.7","7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-12","11.1","1.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-13","2.2","-1.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-14","0.6","-3.9"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-15","0.0","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-16","0.0","-7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-17","3.3","-7.8"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-18","3.9","-0.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-19","2.8","-9.4"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-20","-1.7","-10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-21","0.6","-10.6"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-22","-1.7","-6.7"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-23","-2.2","-11.1"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-24","-0.6","-13.3"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-25","6.1","-7.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-26","6.1","-2.2"
"USC00200230","ANN ARBOR U OF MICH, MI US","2009-02-27","10.0","-3.3"
